article,brand,gender_frame,material,frame_type,form,color,lens_width,bridge_width,temples_length,price,cost,категория,class_style,class_size,class_full
3271-T01,ANA HICKMANN,женские,металл и пластик,ободковая,гексагон,зеленый,56.0,19.0,145.0,,,солнцезащитные,гексагон_металл и пластик_зеленый,L_L_L,гексагон_металл и пластик_зеленый_L_L_L
3272-A01,ANA HICKMANN,женские,металл и пластик,ободковая,квадратные,черный/золотой,57.0,19.0,145.0,,,солнцезащитные,квадратные_металл и пластик_черный/золотой,L_L_L,квадратные_металл и пластик_черный/золотой_L_L_L
3272-E01,ANA HICKMANN,женские,металл и пластик,ободковая,квадратные,коричневый/золотой,57.0,19.0,145.0,,,солнцезащитные,квадратные_металл и пластик_коричневый/золотой,L_L_L,квадратные_металл и пластик_коричневый/золотой_L_L_L
3272-T01,ANA HICKMANN,женские,металл и пластик,ободковая,квадратные,зеленый,57.0,19.0,145.0,,,солнцезащитные,квадратные_металл и пластик_зеленый,L_L_L,квадратные_металл и пластик_зеленый_L_L_L
3341M-04AP,BULGET,мужские,металл,ободковая,квадратные,золотой,61.0,11.0,145.0,,,солнцезащитные,квадратные_металл_золотой,L_L_S,квадратные_металл_золотой_L_L_S
3341M-09AP,BULGET,мужские,металл,ободковая,квадратные,темно-серый,61.0,11.0,145.0,,,солнцезащитные,квадратные_металл_темно-серый,L_L_S,квадратные_металл_темно-серый_L_L_S
3342M-02AP,BULGET,мужские,металл,ободковая,капли,темно-серый,58.0,15.0,145.0,,,солнцезащитные,капли_металл_темно-серый,L_L_S,капли_металл_темно-серый_L_L_S
3342M-09AP,BULGET,мужские,металл,ободковая,капли,темно-серый,58.0,15.0,145.0,,,солнцезащитные,капли_металл_темно-серый,L_L_S,капли_металл_темно-серый_L_L_S
335S-0700,CHOPARD,женские,пластик,ободковая,бабочка,черный,52.0,24.0,145.0,,,солнцезащитные,бабочка_пластик_черный,L_L_L,бабочка_пластик_черный_L_L_L
340-700P,CHOPARD,мужские,пластик,ободковая,необычные,черный,59.0,13.0,145.0,,,солнцезащитные,необычные_пластик_черный,L_L_S,необычные_пластик_черный_L_L_S
344-033M,FURLA,женские,металл,ободковая,панто,золотой,56.0,17.0,140.0,,,солнцезащитные,панто_металл_золотой,M_L_M,панто_металл_золотой_M_L_M
344-0492,FURLA,женские,металл,ободковая,панто,серый,56.0,17.0,140.0,,,солнцезащитные,панто_металл_серый,M_L_M,панто_металл_серый_M_L_M
347-6X7P,CHOPARD,мужские,пластик,ободковая,квадратные,серый,58.0,15.0,145.0,,,солнцезащитные,квадратные_пластик_серый,L_L_S,квадратные_пластик_серый_L_L_S
37-08FF,CHOPARD,мужские,металл,безободковая,капли,золотой,63.0,13.0,145.0,,,солнцезащитные,капли_металл_золотой,L_L_S,капли_металл_золотой_L_L_S
40001I-01A,BVLGARI,женские,пластик,ободковая,кошачий глаз,черный,56.0,16.0,140.0,,,солнцезащитные,кошачий глаз_пластик_черный,M_L_M,кошачий глаз_пластик_черный_M_L_M
40007U-33W,LOEWE,универсальные,металл и пластик,ободковая,круглые,,58.0,17.0,140.0,,,солнцезащитные,,M_L_M,
40013I-52E,BVLGARI,женские,пластик,ободковая,бабочка,гавана,49.0,23.0,140.0,,,солнцезащитные,бабочка_пластик_гавана,M_M_L,бабочка_пластик_гавана_M_M_L
40018I-53S,FENDI,женские,пластик,ободковая,бабочка,черепаховый,54.0,18.0,145.0,,,солнцезащитные,бабочка_пластик_черепаховый,L_L_L,бабочка_пластик_черепаховый_L_L_L
40021U-28T,FRED,женские,металл,ободковая,квадратные,золотой,57.0,19.0,140.0,,,солнцезащитные,квадратные_металл_золотой,M_L_L,квадратные_металл_золотой_M_L_L
40022I-02A,BVLGARI,мужские,пластик,ободковая,квадратные,черный,56.0,17.0,150.0,,,солнцезащитные,квадратные_пластик_черный,L_L_M,квадратные_пластик_черный_L_L_M
40023U-49E,BVLGARI,мужские,металл и пластик,ободковая,капли,коричневый/золотой,54.0,22.0,150.0,,,солнцезащитные,капли_металл и пластик_коричневый/золотой,L_L_L,капли_металл и пластик_коричневый/золотой_L_L_L
40025U-30E,FRED,мужские,металл,ободковая,овальные,,62.0,11.0,150.0,,,солнцезащитные,,L_L_S,
40029U-01A,FRED,универсальные,металл,ободковая,прямоугольные,черный/золотой,54.0,20.0,150.0,,,солнцезащитные,прямоугольные_металл_черный/золотой,L_L_L,прямоугольные_металл_черный/золотой_L_L_L
40029U-16C,FRED,мужские,металл,ободковая,прямоугольные,серебристый,54.0,20.0,150.0,,,солнцезащитные,прямоугольные_металл_серебристый,L_L_L,прямоугольные_металл_серебристый_L_L_L
40029U-17V,BVLGARI,мужские,титан,безободковая,прямоугольные,серый,61.0,15.0,145.0,,,солнцезащитные,прямоугольные_титан_серый,L_L_S,прямоугольные_титан_серый_L_L_S
40030U-16V,FRED,мужские,металл,ободковая,капли,,60.0,14.0,150.0,,,солнцезащитные,,L_L_S,
40030U-30E,FRED,мужские,металл,ободковая,капли,золотой,60.0,14.0,150.0,,,солнцезащитные,капли_металл_золотой,L_L_S,капли_металл_золотой_L_L_S
