class,total_sales,pos_pct,category,style_class,size_class,style_category,size_category
кошачий глаз_пластик_сиреневый_M_M_L,1,0.5872641509433962,Y,кошачий глаз_пластик_сиреневый,M_M_L,X,X
кошачий глаз_пластик_черепаховый_L_L_M,1,0.5884433962264151,Y,кошачий глаз_пластик_черепаховый,L_L_M,X,X
кошачий глаз_пластик_черепаховый_S_L_L,1,0.589622641509434,Y,кошачий глаз_пластик_черепаховый,S_L_L,X,x
кошачий глаз_пластик_черный/золотой_M_M_L,1,0.5908018867924528,Y,кошачий глаз_пластик_черный/золотой,M_M_L,Z,X
кошачий глаз_пластик_черный/розовый_L_M_L,1,0.5919811320754716,Y,кошачий глаз_пластик_черный/розовый,L_M_L,y,X
кошачий глаз_пластик_черный/серый_L_L_L,1,0.5931603773584906,Y,кошачий глаз_пластик_черный/серый,L_L_L,y,X
маска_металл_серый_S_L_S,1,0.5943396226415094,Y,маска_металл_серый,S_L_S,X,x
кошачий глаз_пластик_гавана_L_M_L,1,0.5955188679245284,Y,кошачий глаз_пластик_гавана,L_M_L,x,X
кошачий глаз_пластик_золотой_L_L_L,1,0.5966981132075472,Y,кошачий глаз_пластик_золотой,L_L_L,Z,X
кошачий глаз_пластик_коричневый_L_L_M,1,0.597877358490566,Y,кошачий глаз_пластик_коричневый,L_L_M,X,X
кошачий глаз_пластик_красный_L_M_M,1,0.5990566037735849,Y,кошачий глаз_пластик_красный,L_M_M,Z,Z
кошачий глаз_пластик_многоцветный_M_L_M,1,0.6002358490566038,Y,кошачий глаз_пластик_многоцветный,M_L_M,X,X
кошачий глаз_пластик_розовый_S_S_S,1,0.6014150943396226,Y,кошачий глаз_пластик_розовый,S_S_S,X,Y
кошачий глаз_пластик_серый_L_L_M,1,0.6025943396226415,Y,кошачий глаз_пластик_серый,L_L_M,X,X
кошачий глаз_пластик_серый_M_L_L,1,0.6037735849056604,Y,кошачий глаз_пластик_серый,M_L_L,X,X
маска_металл и пластик_белый_S_L_S,1,0.6049528301886793,Y,маска_металл и пластик_белый,S_L_S,x,x
маска_металл и пластик_черный/золотой_L_L_L,1,0.6061320754716981,Y,маска_металл и пластик_черный/золотой,L_L_L,Y,X
маска_металл и пластик_черный/золотой_S_L_L,1,0.6073113207547169,Y,маска_металл и пластик_черный/золотой,S_L_L,Y,x
маска_металл_золотой_M_L_L,1,0.6084905660377359,Y,маска_металл_золотой,M_L_L,X,X
маска_металл_золотой_S_L_L,1,0.6096698113207547,Y,маска_металл_золотой,S_L_L,X,x
маска_металл_серебристый_L_L_L,1,0.6108490566037735,Y,маска_металл_серебристый,L_L_L,Z,X
кошачий глаз_пластик_гавана_L_L_L,1,0.6120283018867925,Y,кошачий глаз_пластик_гавана,L_L_L,x,X
кошачий глаз_пластик_гавана_L_L_M,1,0.6132075471698113,Y,кошачий глаз_пластик_гавана,L_L_M,x,X
круглые_пластик_черный_L_S_L,1,0.6143867924528302,Y,круглые_пластик_черный,L_S_L,X,Y
круглые_пластик_черный_M_L_M,1,0.6155660377358491,Y,круглые_пластик_черный,M_L_M,X,X
круглые_титан_серебристый/золотой_M_S_L,1,0.6167452830188679,Y,круглые_титан_серебристый/золотой,M_S_L,Z,Y
круглые_титан_серый_L_S_L,1,0.6179245283018868,Y,круглые_титан_серый,L_S_L,Z,Y
круглые_титан_темно-серый_M_S_L,1,0.6191037735849056,Y,круглые_титан_темно-серый,M_S_L,Z,Y
круглые_титан_черный/золотой_M_S_L,1,0.6202830188679245,Y,круглые_титан_черный/золотой,M_S_L,Z,Y
круглые_титан_черный_L_L_L,1,0.6214622641509434,Y,круглые_титан_черный,L_L_L,X,X
маска_металл и пластик_белый_L_L_L,1,0.6226415094339622,Y,маска_металл и пластик_белый,L_L_L,x,X
клабмастеры_металл и пластик_черепаховый_L_M_L,1,0.6238207547169812,Y,клабмастеры_металл и пластик_черепаховый,L_M_L,Z,X
клабмастеры_металл и пластик_черный/серебристый_L_L_L,1,0.625,Y,клабмастеры_металл и пластик_черный/серебристый,L_L_L,Z,X
кошачий глаз_металл и пластик_коричневый/золотой_M_M_L,1,0.6261792452830188,Y,кошачий глаз_металл и пластик_коричневый/золотой,M_M_L,Z,X
кошачий глаз_металл и пластик_коричневый_M_L_L,1,0.6273584905660378,Y,кошачий глаз_металл и пластик_коричневый,M_L_L,Z,X
кошачий глаз_металл_белый_L_L_L,1,0.6285377358490566,Y,кошачий глаз_металл_белый,L_L_L,Z,X
кошачий глаз_металл_бордовый_L_L_L,1,0.6297169811320755,Y,кошачий глаз_металл_бордовый,L_L_L,x,X
кошачий глаз_металл_голубой_M_L_L,1,0.6308962264150944,Y,кошачий глаз_металл_голубой,M_L_L,Z,X
кошачий глаз_металл_золотой_L_L_L,1,0.6320754716981132,Y,кошачий глаз_металл_золотой,L_L_L,X,X
необычные_металл и пластик_черный/золотой_M_M_L,1,0.6332547169811321,Y,необычные_металл и пластик_черный/золотой,M_M_L,y,X
необычные_металл и пластик_черный_M_L_S,1,0.6344339622641509,Y,необычные_металл и пластик_черный,M_L_S,y,X
необычные_металл_бронзовый_M_L_L,1,0.6356132075471698,Y,необычные_металл_бронзовый,M_L_L,X,X
необычные_металл_бронзовый_M_M_L,1,0.6367924528301887,Y,необычные_металл_бронзовый,M_M_L,X,X
необычные_металл_золотой_L_L_M,1,0.6379716981132075,Y,необычные_металл_золотой,L_L_M,X,X
клабмастеры_металл и пластик_зеленый_L_M_L,1,0.6391509433962265,Y,клабмастеры_металл и пластик_зеленый,L_M_L,Y,X
клабмастеры_металл и пластик_серый/золотой_M_M_L,1,0.6403301886792453,Y,клабмастеры_металл и пластик_серый/золотой,M_M_L,Z,X
клабмастеры_металл и пластик_синий/серебристый_L_L_L,1,0.6415094339622641,Y,клабмастеры_металл и пластик_синий/серебристый,L_L_L,Z,X
маска_пластик_черный/белый_L_L_S,1,0.6426886792452831,Y,маска_пластик_черный/белый,L_L_S,Y,X
маска_пластик_черный/белый_M_L_S,1,0.6438679245283019,Y,маска_пластик_черный/белый,M_L_S,Y,X
маска_пластик_черный/золотой_M_L_S,1,0.6450471698113207,Y,маска_пластик_черный/золотой,M_L_S,y,X
маска_пластик_черный/красный_M_L_S,1,0.6462264150943396,Y,маска_пластик_черный/красный,M_L_S,y,X
маска_пластик_черный/оранжевый_M_L_S,1,0.6474056603773585,Y,маска_пластик_черный/оранжевый,M_L_S,y,X
маска_пластик_черный_M_L_S,1,0.6485849056603774,Y,маска_пластик_черный,M_L_S,X,X
маска_титан_золотой_S_L_L,1,0.6497641509433962,Y,маска_титан_золотой,S_L_L,y,x
необычные_металл и пластик_белый_M_M_L,1,0.6509433962264151,Y,необычные_металл и пластик_белый,M_M_L,y,X
маска_металл_черный/золотой_L_L_L,1,0.652122641509434,Y,маска_металл_черный/золотой,L_L_L,y,X
маска_пластик_белый_S_L_S,1,0.6533018867924528,Y,маска_пластик_белый,S_L_S,y,x
маска_пластик_коричневый_S_L_S,1,0.6544811320754716,Y,маска_пластик_коричневый,S_L_S,y,x
маска_пластик_красный_L_L_L,1,0.6556603773584906,Y,маска_пластик_красный,L_L_L,y,X
маска_пластик_оранжевый_S_L_L,1,0.6568396226415094,Y,маска_пластик_оранжевый,S_L_L,y,x
маска_пластик_серый_S_L_L,1,0.6580188679245284,Y,маска_пластик_серый,S_L_L,y,x
маска_пластик_синий_S_L_L,1,0.6591981132075472,Y,маска_пластик_синий,S_L_L,X,x
маска_пластик_синий_S_L_S,1,0.660377358490566,Y,маска_пластик_синий,S_L_S,X,x
необычные_пластик_черный/прозрачный_L_L_L,1,0.6615566037735849,Y,необычные_пластик_черный/прозрачный,L_L_L,y,X
необычные_пластик_черный_L_L_M,1,0.6627358490566038,Y,необычные_пластик_черный,L_L_M,X,X
необычные_титан_золотой_L_S_L,1,0.6639150943396226,Y,необычные_титан_золотой,L_S_L,Y,Y
необычные_титан_золотой_M_L_S,1,0.6650943396226415,Y,необычные_титан_золотой,M_L_S,Y,X
необычные_титан_черный/коричневый_M_L_L,1,0.6662735849056604,Y,необычные_титан_черный/коричневый,M_L_L,y,X
овальные_металл и пластик_золотой_M_M_L,1,0.6674528301886793,Y,овальные_металл и пластик_золотой,M_M_L,y,X
овальные_металл и пластик_черепаховый_M_M_L,1,0.6686320754716981,Y,овальные_металл и пластик_черепаховый,M_M_L,y,X
овальные_металл_бронзовый_S_L_L,1,0.6698113207547169,Y,овальные_металл_бронзовый,S_L_L,y,x
необычные_металл_черный/серый_M_L_L,1,0.6709905660377359,Y,необычные_металл_черный/серый,M_L_L,y,X
необычные_металл_черный_M_L_M,1,0.6721698113207547,Y,необычные_металл_черный,M_L_M,X,X
необычные_металл_черный_S_L_S,1,0.6733490566037735,Y,необычные_металл_черный,S_L_S,X,x
необычные_пластик_бежевый_L_L_L,1,0.6745283018867925,Y,необычные_пластик_бежевый,L_L_L,y,X
необычные_пластик_зеленый_L_L_L,1,0.6757075471698113,Y,необычные_пластик_зеленый,L_L_L,y,X
необычные_пластик_прозрачный_M_L_S,1,0.6768867924528302,Y,необычные_пластик_прозрачный,M_L_S,y,X
необычные_пластик_серый_L_L_L,1,0.6780660377358491,Y,необычные_пластик_серый,L_L_L,y,X
необычные_пластик_темно-серый_L_M_L,1,0.6792452830188679,Y,необычные_пластик_темно-серый,L_M_L,X,X
необычные_металл_прозрачный_M_L_L,1,0.6804245283018868,Y,необычные_металл_прозрачный,M_L_L,y,X
необычные_металл_розовый_M_M_L,1,0.6816037735849056,Y,необычные_металл_розовый,M_M_L,y,X
необычные_металл_серебристый_L_L_M,1,0.6827830188679245,Y,необычные_металл_серебристый,L_L_M,X,X
необычные_металл_серебристый_M_L_L,1,0.6839622641509434,Y,необычные_металл_серебристый,M_L_L,X,X
необычные_металл_синий/золотой_M_L_M,1,0.6851415094339622,Y,необычные_металл_синий/золотой,M_L_M,y,X
необычные_металл_черный/золотой_L_L_L,1,0.6863207547169812,Y,необычные_металл_черный/золотой,L_L_L,X,X
необычные_металл_черный/золотой_L_L_M,1,0.6875,Y,необычные_металл_черный/золотой,L_L_M,X,X
необычные_металл_черный/золотой_M_L_S,1,0.6886792452830188,Y,необычные_металл_черный/золотой,M_L_S,X,X
кошачий глаз_металл_золотой_M_L_L,1,0.6898584905660378,Y,кошачий глаз_металл_золотой,M_L_L,X,X
кошачий глаз_металл_серебристый_S_L_L,1,0.6910377358490566,Y,кошачий глаз_металл_серебристый,S_L_L,X,x
кошачий глаз_металл_черный_M_L_L,1,0.6922169811320755,Y,кошачий глаз_металл_черный,M_L_L,Y,X
кошачий глаз_металл_черный_M_L_S,1,0.6933962264150944,Y,кошачий глаз_металл_черный,M_L_S,Y,X
кошачий глаз_пластик_белый_L_L_L,1,0.6945754716981132,Y,кошачий глаз_пластик_белый,L_L_L,Y,X
кошачий глаз_пластик_белый_L_M_M,1,0.6957547169811321,Y,кошачий глаз_пластик_белый,L_M_M,Y,Z
необычные_металл_золотой_M_L_S,1,0.6969339622641509,Y,необычные_металл_золотой,M_L_S,X,X
необычные_металл_красный_L_L_M,1,0.6981132075471698,Y,необычные_металл_красный,L_L_M,y,X
квадратные_титан_фиолетовый_L_L_L,1,0.6992924528301887,Y,квадратные_титан_фиолетовый,L_L_L,Y,X
квадратные_титан_черный/золотой_L_L_M,1,0.7004716981132075,y,квадратные_титан_черный/золотой,L_L_M,Y,X
квадратные_пластик_белый_M_L_S,1,0.7016509433962265,y,квадратные_пластик_белый,M_L_S,x,X
квадратные_пластик_бордовый_M_M_L,1,0.7028301886792453,y,квадратные_пластик_бордовый,M_M_L,X,X
квадратные_пластик_гавана_M_L_L,1,0.7040094339622641,y,квадратные_пластик_гавана,M_L_L,X,X
квадратные_пластик_гавана_M_L_M,1,0.7051886792452831,y,квадратные_пластик_гавана,M_L_M,X,X
квадратные_пластик_гавана_S_L_L,1,0.7063679245283019,y,квадратные_пластик_гавана,S_L_L,X,x
квадратные_пластик_голубой_L_L_M,1,0.7075471698113207,y,квадратные_пластик_голубой,L_L_M,Z,X
квадратные_пластик_черный/красный_L_L_S,1,0.7087264150943396,y,квадратные_пластик_черный/красный,L_L_S,Y,X
квадратные_пластик_черный/красный_M_L_L,1,0.7099056603773585,y,квадратные_пластик_черный/красный,M_L_L,Y,X
квадратные_пластик_черный/синий_M_L_S,1,0.7110849056603774,y,квадратные_пластик_черный/синий,M_L_S,Y,X
квадратные_пластик_черный_S_M_L,1,0.7122641509433962,y,квадратные_пластик_черный,S_M_L,X,z
квадратные_пластик_черный_S_M_S,1,0.7134433962264151,y,квадратные_пластик_черный,S_M_S,X,y
квадратные_титан_золотой_L_L_L,1,0.714622641509434,y,квадратные_титан_золотой,L_L_L,Y,X
квадратные_титан_золотой_M_L_L,1,0.7158018867924528,y,квадратные_титан_золотой,M_L_L,Y,X
квадратные_титан_серый_L_L_L,1,0.7169811320754716,y,квадратные_титан_серый,L_L_L,Y,X
овальные_металл_серый_L_L_L,1,0.7181603773584906,y,овальные_металл_серый,L_L_L,X,X
квадратные_пластик_сиреневый_M_L_L,1,0.7193396226415094,y,квадратные_пластик_сиреневый,M_L_L,Z,X
квадратные_пластик_темно-серый_L_L_L,1,0.7205188679245284,y,квадратные_пластик_темно-серый,L_L_L,X,X
квадратные_пластик_темно-серый_M_L_L,1,0.7216981132075472,y,квадратные_пластик_темно-серый,M_L_L,X,X
квадратные_пластик_фиолетовый_M_L_M,1,0.722877358490566,y,квадратные_пластик_фиолетовый,M_L_M,X,X
квадратные_пластик_фиолетовый_S_M_L,1,0.7240566037735849,y,квадратные_пластик_фиолетовый,S_M_L,X,z
квадратные_пластик_черный/зеленый_L_L_S,1,0.7252358490566038,y,квадратные_пластик_черный/зеленый,L_L_S,Z,X
квадратные_пластик_черный/золотой_L_L_L,1,0.7264150943396226,y,квадратные_пластик_черный/золотой,L_L_L,Y,X
овальные_металл_золотой_L_L_L,1,0.7275943396226415,y,овальные_металл_золотой,L_L_L,X,X
овальные_металл_золотой_L_L_M,1,0.7287735849056604,y,овальные_металл_золотой,L_L_M,X,X
овальные_металл_золотой_M_L_M,1,0.7299528301886793,y,овальные_металл_золотой,M_L_M,X,X
овальные_металл_серебристый_L_L_L,1,0.7311320754716981,y,овальные_металл_серебристый,L_L_L,X,X
овальные_металл_серебристый_L_M_L,1,0.7323113207547169,y,овальные_металл_серебристый,L_M_L,X,X
овальные_металл_серебристый_M_L_L,1,0.7334905660377359,y,овальные_металл_серебристый,M_L_L,X,X
овальные_металл_серебристый_M_L_M,1,0.7346698113207547,y,овальные_металл_серебристый,M_L_M,X,X
овальные_металл_серебристый_S_L_L,1,0.7358490566037735,y,овальные_металл_серебристый,S_L_L,X,x
квадратные_металл_серебристый_M_L_S,1,0.7370283018867925,y,квадратные_металл_серебристый,M_L_S,X,X
квадратные_металл_темно-серый_L_L_S,1,0.7382075471698113,y,квадратные_металл_темно-серый,L_L_S,X,X
квадратные_металл_черный/серебристый_M_L_L,1,0.7393867924528302,y,квадратные_металл_черный/серебристый,M_L_L,Z,X
панто_металл_золотой_L_M_L,1,0.7405660377358491,y,панто_металл_золотой,L_M_L,X,X
панто_металл_серебристый_M_M_L,1,0.7417452830188679,y,панто_металл_серебристый,M_M_L,X,X
панто_металл_серый_L_M_L,1,0.7429245283018868,y,панто_металл_серый,L_M_L,X,X
панто_металл_серый_L_S_L,1,0.7441037735849056,y,панто_металл_серый,L_S_L,X,Y
панто_металл_серый_M_L_M,1,0.7452830188679245,y,панто_металл_серый,M_L_M,X,X
овальные_титан_серебристый_M_L_L,1,0.7464622641509434,y,овальные_титан_серебристый,M_L_L,z,X
панто_металл и пластик_черный_L_M_L,1,0.7476415094339622,y,панто_металл и пластик_черный,L_M_L,z,X
панто_металл_бронзовый_L_M_L,1,0.7488207547169812,y,панто_металл_бронзовый,L_M_L,x,X
квадратные_металл_коричневый/золотой_L_L_L,1,0.75,y,квадратные_металл_коричневый/золотой,L_L_L,Z,X
квадратные_металл_коричневый_L_L_S,1,0.7511792452830188,y,квадратные_металл_коричневый,L_L_S,X,X
квадратные_металл_коричневый_M_L_L,1,0.7523584905660378,y,квадратные_металл_коричневый,M_L_L,X,X
квадратные_металл_серебристый/золотой_M_L_M,1,0.7535377358490566,y,квадратные_металл_серебристый/золотой,M_L_M,Z,X
квадратные_металл_серебристый_L_M_L,1,0.7547169811320755,y,квадратные_металл_серебристый,L_M_L,X,X
овальные_пластик_гавана_M_L_L,1,0.7558962264150944,y,овальные_пластик_гавана,M_L_L,X,X
овальные_пластик_голубой_S_S_L,1,0.7570754716981132,y,овальные_пластик_голубой,S_S_L,y,x
овальные_пластик_зеленый_M_L_L,1,0.7582547169811321,y,овальные_пластик_зеленый,M_L_L,Y,X
овальные_пластик_зеленый_S_S_L,1,0.7594339622641509,y,овальные_пластик_зеленый,S_S_L,Y,x
овальные_пластик_коричневый_L_L_L,1,0.7606132075471698,y,овальные_пластик_коричневый,L_L_L,Y,X
овальные_пластик_коричневый_M_L_L,1,0.7617924528301887,y,овальные_пластик_коричневый,M_L_L,Y,X
овальные_пластик_синий_S_S_L,1,0.7629716981132075,y,овальные_пластик_синий,S_S_L,x,x
овальные_титан_золотой_M_L_M,1,0.7641509433962265,y,овальные_титан_золотой,M_L_M,z,X
квадратные_пластик_зеленый_L_L_S,1,0.7653301886792453,y,квадратные_пластик_зеленый,L_L_S,x,X
квадратные_пластик_многоцветный_M_L_L,1,0.7665094339622641,y,квадратные_пластик_многоцветный,M_L_L,x,X
квадратные_пластик_синий_L_S_L,1,0.7676886792452831,y,квадратные_пластик_синий,L_S_L,X,Y
овальные_металл_серый_M_L_S,1,0.7688679245283019,y,овальные_металл_серый,M_L_S,X,X
овальные_металл_серый_M_S_L,1,0.7700471698113207,y,овальные_металл_серый,M_S_L,X,Y
овальные_металл_черный_L_M_L,1,0.7712264150943396,y,овальные_металл_черный,L_M_L,y,X
овальные_пластик_бирюзовый_S_S_S,1,0.7724056603773585,y,овальные_пластик_бирюзовый,S_S_S,y,Y
овальные_пластик_гавана_L_L_L,1,0.7735849056603774,y,овальные_пластик_гавана,L_L_L,X,X
квадратные_металл и пластик_черный_L_L_M,1,0.7747641509433962,y,квадратные_металл и пластик_черный,L_L_M,y,X
квадратные_металл_бронзовый_M_L_L,1,0.7759433962264151,y,квадратные_металл_бронзовый,M_L_L,X,X
квадратные_металл_бронзовый_M_L_M,1,0.777122641509434,y,квадратные_металл_бронзовый,M_L_M,X,X
квадратные_металл_желтый_L_L_L,1,0.7783018867924528,y,квадратные_металл_желтый,L_L_L,Y,X
квадратные_металл_желтый_M_M_L,1,0.7794811320754716,y,квадратные_металл_желтый,M_M_L,Y,X
капли_металл_серебристый_M_L_M,1,0.7806603773584906,y,капли_металл_серебристый,M_L_M,X,X
капли_металл_серебристый_M_L_S,1,0.7818396226415094,y,капли_металл_серебристый,M_L_S,X,X
капли_металл_темно-серый_M_L_M,1,0.7830188679245284,y,капли_металл_темно-серый,M_L_M,X,X
капли_титан_серый_L_L_M,1,0.7841981132075472,y,капли_титан_серый,L_L_M,X,X
капли_титан_темно-серый_S_L_L,1,0.785377358490566,y,капли_титан_темно-серый,S_L_L,y,x
капли_титан_черный_L_L_L,1,0.7865566037735849,y,капли_титан_черный,L_L_L,x,X
квадратные_металл и пластик_гавана_L_L_L,1,0.7877358490566038,y,квадратные_металл и пластик_гавана,L_L_L,y,X
квадратные_металл и пластик_золотой_L_L_L,1,0.7889150943396226,y,квадратные_металл и пластик_золотой,L_L_L,y,X
квадратные_металл и пластик_серебристый_M_L_M,1,0.7900943396226415,y,квадратные_металл и пластик_серебристый,M_L_M,y,X
квадратные_металл и пластик_серый_L_L_S,1,0.7912735849056604,y,квадратные_металл и пластик_серый,L_L_S,x,X
квадратные_металл и пластик_черный/золотой_M_L_M,1,0.7924528301886793,y,квадратные_металл и пластик_черный/золотой,M_L_M,X,X
панто_пластик_голубой_S_S_L,1,0.7936320754716981,y,панто_пластик_голубой,S_S_L,X,x
панто_пластик_горчичный_L_M_L,1,0.7948113207547169,y,панто_пластик_горчичный,L_M_L,Z,X
панто_пластик_желтый_M_S_L,1,0.7959905660377359,y,панто_пластик_желтый,M_S_L,x,Y
капли_титан_золотой_L_L_L,1,0.7971698113207547,y,капли_титан_золотой,L_L_L,X,X
капли_титан_золотой_L_L_M,1,0.7983490566037735,y,капли_титан_золотой,L_L_M,X,X
капли_титан_серебристый_L_L_M,1,0.7995283018867925,y,капли_титан_серебристый,L_L_M,x,X
капли_титан_серебристый_L_L_S,1,0.8007075471698113,y,капли_титан_серебристый,L_L_S,x,X
капли_титан_серебристый_M_L_S,1,0.8018867924528302,y,капли_титан_серебристый,M_L_S,x,X
панто_металл_синий/золотой_L_L_M,1,0.8030660377358491,y,панто_металл_синий/золотой,L_L_M,x,X
панто_металл_синий_L_L_L,1,0.8042452830188679,y,панто_металл_синий,L_L_L,Z,X
панто_металл_темно-серый_M_M_L,1,0.8054245283018868,y,панто_металл_темно-серый,M_M_L,X,X
панто_металл_черный/золотой_L_L_L,1,0.8066037735849056,y,панто_металл_черный/золотой,L_L_L,X,X
панто_металл_черный/розовый_M_L_L,1,0.8077830188679245,y,панто_металл_черный/розовый,M_L_L,Z,X
панто_пластик_бирюзовый_L_L_L,1,0.8089622641509434,y,панто_пластик_бирюзовый,L_L_L,Z,X
панто_пластик_гавана_L_M_L,1,0.8101415094339622,y,панто_пластик_гавана,L_M_L,X,X
панто_пластик_голубой_M_S_L,1,0.8113207547169812,y,панто_пластик_голубой,M_S_L,X,Y
гексагон_пластик_синий_S_M_M,1,0.8125,y,гексагон_пластик_синий,S_M_M,Y,y
гексагон_пластик_черепаховый_L_L_S,1,0.8136792452830188,y,гексагон_пластик_черепаховый,L_L_S,Y,X
гексагон_титан_золотой_L_M_L,1,0.8148584905660378,y,гексагон_титан_золотой,L_M_L,Y,X
гексагон_титан_золотой_M_M_L,1,0.8160377358490566,y,гексагон_титан_золотой,M_M_L,Y,X
гексагон_титан_коричневый_L_M_L,1,0.8172169811320755,y,гексагон_титан_коричневый,L_M_L,Y,X
капли_металл и пластик_коричневый/золотой_L_L_L,1,0.8183962264150944,y,капли_металл и пластик_коричневый/золотой,L_L_L,Y,X
капли_металл и пластик_черный/серебристый_L_L_M,1,0.8195754716981132,y,капли_металл и пластик_черный/серебристый,L_L_M,y,X
капли_металл и пластик_черный/серый_L_L_L,1,0.8207547169811321,y,капли_металл и пластик_черный/серый,L_L_L,y,X
панто_титан_золотой_M_L_L,1,0.8219339622641509,y,панто_титан_золотой,M_L_L,Y,X
панто_титан_серебристый_L_L_L,1,0.8231132075471698,y,панто_титан_серебристый,L_L_L,Z,X
панто_титан_черный/золотой_L_M_L,1,0.8242924528301887,y,панто_титан_черный/золотой,L_M_L,y,X
панто_титан_черный_M_L_L,1,0.8254716981132075,y,панто_титан_черный,M_L_L,y,X
гексагон_пластик_зеленый_L_L_M,1,0.8266509433962265,y,гексагон_пластик_зеленый,L_L_M,Y,X
гексагон_пластик_многоцветный_M_L_S,1,0.8278301886792453,y,гексагон_пластик_многоцветный,M_L_S,z,X
гексагон_пластик_серый_L_L_M,1,0.8290094339622641,y,гексагон_пластик_серый,L_L_M,z,X
гексагон_пластик_синий_L_L_L,1,0.8301886792452831,y,гексагон_пластик_синий,L_L_L,Y,X
панто_пластик_оливковый_S_M_S,1,0.8313679245283019,y,панто_пластик_оливковый,S_M_S,x,y
панто_пластик_прозрачный_M_M_L,1,0.8325471698113207,y,панто_пластик_прозрачный,M_M_L,X,X
панто_пластик_розовый_S_M_S,1,0.8337264150943396,y,панто_пластик_розовый,S_M_S,X,y
панто_пластик_серый_M_M_L,1,0.8349056603773585,y,панто_пластик_серый,M_M_L,x,X
панто_пластик_темно-серый_L_S_L,1,0.8360849056603774,y,панто_пластик_темно-серый,L_S_L,Z,Y
панто_пластик_черный/синий_M_M_L,1,0.8372641509433962,y,панто_пластик_черный/синий,M_M_L,Z,X
панто_пластик_черный_M_L_M,1,0.8384433962264151,y,панто_пластик_черный,M_L_M,X,X
панто_титан_золотой_L_M_L,1,0.839622641509434,y,панто_титан_золотой,L_M_L,Y,X
капли_металл_черный/золотой_M_L_S,1,0.8408018867924528,y,капли_металл_черный/золотой,M_L_S,y,X
капли_металл_черный/серый_L_L_M,1,0.8419811320754716,y,капли_металл_черный/серый,L_L_M,y,X
капли_пластик_бежевый_L_L_L,1,0.8431603773584906,y,капли_пластик_бежевый,L_L_L,y,X
капли_пластик_оливковый_L_L_S,1,0.8443396226415094,y,капли_пластик_оливковый,L_L_S,y,X
панто_пластик_желтый_S_S_S,1,0.8455188679245284,y,панто_пластик_желтый,S_S_S,x,Y
панто_пластик_зеленый_L_M_L,1,0.8466981132075472,y,панто_пластик_зеленый,L_M_L,X,X
панто_пластик_зеленый_S_S_S,1,0.847877358490566,y,панто_пластик_зеленый,S_S_S,X,Y
панто_пластик_малиновый_S_M_S,1,0.8490566037735849,y,панто_пластик_малиновый,S_M_S,Z,y
прямоугольные_пластик_голубой_M_M_L,1,0.8502358490566038,Z,прямоугольные_пластик_голубой,M_M_L,X,X
прямоугольные_пластик_голубой_S_L_L,1,0.8514150943396226,Z,прямоугольные_пластик_голубой,S_L_L,X,x
прямоугольные_пластик_желтый_S_L_L,1,0.8525943396226415,Z,прямоугольные_пластик_желтый,S_L_L,y,x
прямоугольные_пластик_зеленый_L_M_L,1,0.8537735849056604,Z,прямоугольные_пластик_зеленый,L_M_L,X,X
прямоугольные_пластик_зеленый_M_M_L,1,0.8549528301886793,Z,прямоугольные_пластик_зеленый,M_M_L,X,X
прямоугольные_пластик_красный_L_M_L,1,0.8561320754716981,Z,прямоугольные_пластик_красный,L_M_L,Y,X
прямоугольные_пластик_красный_S_L_L,1,0.8573113207547169,Z,прямоугольные_пластик_красный,S_L_L,Y,x
прямоугольные_пластик_многоцветный_L_L_M,1,0.8584905660377359,Z,прямоугольные_пластик_многоцветный,L_L_M,x,X
прямоугольные_металл_серебристый_M_M_L,1,0.8596698113207547,Z,прямоугольные_металл_серебристый,M_M_L,X,X
прямоугольные_металл_черный_M_L_S,1,0.8608490566037735,Z,прямоугольные_металл_черный,M_L_S,X,X
прямоугольные_металл_черный_S_L_S,1,0.8620283018867925,Z,прямоугольные_металл_черный,S_L_S,X,x
прямоугольные_пластик_белый_L_L_M,1,0.8632075471698113,Z,прямоугольные_пластик_белый,L_L_M,z,X
прямоугольные_пластик_бордовый_M_L_L,1,0.8643867924528302,Z,прямоугольные_пластик_бордовый,M_L_L,z,X
прямоугольные_пластик_гавана_L_L_M,1,0.8655660377358491,Z,прямоугольные_пластик_гавана,L_L_M,X,X
прямоугольные_пластик_гавана_M_L_L,1,0.8667452830188679,Z,прямоугольные_пластик_гавана,M_L_L,X,X
прямоугольные_пластик_голубой_M_L_M,1,0.8679245283018868,Z,прямоугольные_пластик_голубой,M_L_M,X,X
прямоугольные_металл и пластик_синий_M_L_L,1,0.8691037735849056,Z,прямоугольные_металл и пластик_синий,M_L_L,y,X
прямоугольные_металл и пластик_черепаховый_L_L_L,1,0.8702830188679245,Z,прямоугольные_металл и пластик_черепаховый,L_L_L,y,X
прямоугольные_металл и пластик_черный/золотой_M_L_L,1,0.8714622641509434,Z,прямоугольные_металл и пластик_черный/золотой,M_L_L,x,X
прямоугольные_металл и пластик_черный_L_L_L,1,0.8726415094339622,Z,прямоугольные_металл и пластик_черный,L_L_L,z,X
прямоугольные_металл_золотой_L_M_L,1,0.8738207547169812,Z,прямоугольные_металл_золотой,L_M_L,X,X
прямоугольные_металл_золотой_M_L_S,1,0.875,Z,прямоугольные_металл_золотой,M_L_S,X,X
прямоугольные_металл_золотой_S_L_M,1,0.8761792452830188,Z,прямоугольные_металл_золотой,S_L_M,X,Y
